Table Names,F1-1,category,title,writer,date,hit,url,recommend,pdf_title,download
pdf테이블.csv,127,산업분석,목욕탕에서 선글라스를 판매하는 젠틀몬스터,오상엽,2020-07-22,3322,/kbresearch/vitamin/reportView.do?vitaminId=2000170,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_목욕탕에서 선글라스를 판매하는 젠틀몬스터.pdf,다운완료
pdf테이블.csv,128,해외경제,포인트를 활용한 일본의 소액 투자 시장,한보화,2020-07-15,2694,/kbresearch/vitamin/reportView.do?vitaminId=2000167,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_포인트로 시작하는 일본의 소액 주식투자 시장.pdf,다운완료
pdf테이블.csv,129,경영환경,"Forecasting에서 Nowcasting으로, Big Data를 이용한 실시간 경제예측",김동우,2020-07-15,3530,/kbresearch/vitamin/reportView.do?vitaminId=2000166,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_Forecasting에서 Nowcasting으로 Big Data를 이용한 실시간 경제예측.pdf,다운완료
pdf테이블.csv,130,경영환경,AR(증강현실) 동향 및 보험업의 활용사례,김도연,2020-07-10,3693,/kbresearch/vitamin/reportView.do?vitaminId=2000138,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_AR(증강현실) 동향 및 보험사 활용사례.pdf,다운완료
pdf테이블.csv,131,자산관리,코로나19 시대 개미들의 주식투자,김진성,2020-07-10,3515,/kbresearch/vitamin/reportView.do?vitaminId=2000137,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_코로나19 시대 개미들의 주식투자(김진성).pdf,다운완료
pdf테이블.csv,132,기타,탈북민 창업과 임팩트 기부(Impact Donation),손광수,2020-07-01,2132,/kbresearch/vitamin/reportView.do?vitaminId=2000165,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_탈북민 창업 동향과 임팩트 기부(Impact Donation).pdf,다운완료
pdf테이블.csv,133,자산관리,어려운 보험 관련 의학용어 쉽게 이해하기(3대 질병),박완수,2020-07-01,2236,/kbresearch/vitamin/reportView.do?vitaminId=2000136,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_어려운보험관련 의학용어 쉽게 이해하기(3대질병).pdf,다운완료
pdf테이블.csv,134,경영환경,언택트(Untact)를 커넥트(Connect)하다,권세환,2020-06-24,8242,/kbresearch/vitamin/reportView.do?vitaminId=2000135,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_언택트를 커넥트하다.pdf,다운완료
pdf테이블.csv,135,경영환경,글로벌 단일 디지털 통화를 꿈꾸는 페이스북 리브라의 전략 변화,김회민,2020-06-24,3926,/kbresearch/vitamin/reportView.do?vitaminId=2000134,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_글로벌 단일 디지털 통화를 꿈꾸는 페이스북 리브라의 전략 변화.pdf,다운완료
pdf테이블.csv,136,경영환경,"포스트 코로나 시대, 자영업 시장의 변화",김태환,2020-06-18,5968,/kbresearch/vitamin/reportView.do?vitaminId=2000163,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_포스트 코로나 시대 자영업 시장의 변화.pdf,다운완료
pdf테이블.csv,137,부동산,주요지역 전세시장 불안 점검,손은경,2020-06-18,2833,/kbresearch/vitamin/reportView.do?vitaminId=2000162,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_주요지역 전세시장 불안점검.pdf,다운완료
pdf테이블.csv,138,경영환경,새로운 10대의 금융 이해력 향상을 위한 국내외 디지털 금융 서비스,박정미,2020-06-10,4554,/kbresearch/vitamin/reportView.do?vitaminId=2000133,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_새로운 10대의 금융이해력 향상을 위한 금융 서비스.pdf,다운완료
pdf테이블.csv,139,거시/경제,OECD경기순행지수를 활용해 경기순환(business cycle) 읽어보기,최진호,2020-06-10,4381,/kbresearch/vitamin/reportView.do?vitaminId=2000132,"['코로나19 이후 주요국 고용과 경기회복 경로', '구매관리자지수의 이해와 활용 - 미국, 유럽, 중국의 예를 중심으로', '코로나19 이후 한국경제의 양극화 심화와 과제']",KB지식비타민_OECD경기순환지수를 활용해 경기순환 읽어보기.pdf,다운완료
pdf테이블.csv,140,부동산,"공무원도 헷갈리는 복잡한 주택 유형, ‘공공임대주택’",정종훈,2020-06-03,3473,/kbresearch/vitamin/reportView.do?vitaminId=2000161,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_공무원도 헷갈리는 복잡한 주택 유형 '공공임대주택'.pdf,다운완료
pdf테이블.csv,141,경영환경,"열린 사회의 적, 인포데믹(infodemic)",정인,2020-06-03,5485,/kbresearch/vitamin/reportView.do?vitaminId=2000160,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_열린사회의 적 인포데믹.pdf,다운완료
pdf테이블.csv,142,경영환경,관상(觀相)보는 보험사들,이경식,2020-05-27,2531,/kbresearch/vitamin/reportView.do?vitaminId=2000159,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_관상보는 보험사들.pdf,다운완료
pdf테이블.csv,143,부동산,내 땅 바로알기 – 용도 지역•지구•구역 제도,류석재,2020-05-27,3698,/kbresearch/vitamin/reportView.do?vitaminId=2000130,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_내 땅 바로알기 - 용도지역.지구.구역 제도.pdf,다운완료
pdf테이블.csv,144,경영환경,반응형 음성 광고 : AI스피커를 활용한 마케팅의 서막,김준산,2020-05-20,3318,/kbresearch/vitamin/reportView.do?vitaminId=2000129,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_반응형 음성 광고 AI 스피커를 활용한 마케팅의 서막.pdf,다운완료
pdf테이블.csv,145,산업분석,현대차그룹은 과거 위기마다 어떻게 성장했을까?,채희근,2020-05-20,3661,/kbresearch/vitamin/reportView.do?vitaminId=2000158,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_현대차그룹은 과거 위기마다 어떻게 성장했을까.pdf,다운완료
pdf테이블.csv,146,산업분석,"보잉(Boeing), 코로나19로 풍전등화의 위기에 처하다",장경석,2020-05-13,2157,/kbresearch/vitamin/reportView.do?vitaminId=2000155,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_보잉 코로나19로 풍전등화에 처하다.pdf,다운완료
pdf테이블.csv,147,해외경제,코로나19 이후 베트남 경제의 부상은 지속될 것인가?,김가현,2020-05-13,2676,/kbresearch/vitamin/reportView.do?vitaminId=2000154,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_코로나19 이후 베트남 경제의 부상은 지속될 것인가.pdf,다운완료
pdf테이블.csv,148,경영환경,"‘스토브리그’ 속 데이터 야구, 세이버메트릭스",손광표,2020-05-06,3425,/kbresearch/vitamin/reportView.do?vitaminId=2000153,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_스토브리그 속 데이터 야구  세이버메트릭스.pdf,다운완료
pdf테이블.csv,149,산업분석,"버려진 에너지가 만드는 전력, 에너지 하베스팅",심경석,2020-04-29,3160,/kbresearch/vitamin/reportView.do?vitaminId=2000156,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_버려진 에너지가 만드는 전력_에너지 하베스팅.pdf,다운완료
pdf테이블.csv,150,경영환경,LG생활건강의 지속가능한 성장동력 : Growing-up 리더십과 기업문화,최지현,2020-04-29,2542,/kbresearch/vitamin/reportView.do?vitaminId=2000152,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_LG생활건강의 지속가능한 성장동력.pdf,다운완료
pdf테이블.csv,151,해외경제,코로나19로 인한 중국인들의 일상과 비즈니스 환경 변화,이정진,2020-04-22,2571,/kbresearch/vitamin/reportView.do?vitaminId=2000128,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_코로나19로 인한 중국인들의 일상과 비즈니스 환경의 변화.pdf,다운완료
pdf테이블.csv,152,경영환경,비디오시대에 다시 급부상하고 있는 오디오 서비스,박교순,2020-04-22,2717,/kbresearch/vitamin/reportView.do?vitaminId=2000147,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_비디오시대에 다시 급부상하고 있는 오디오 서비스.pdf,다운완료
pdf테이블.csv,153,산업분석,"PC방의 무한변신 , 카페인가 음식점인가 ",오상엽,2020-04-14,2880,/kbresearch/vitamin/reportView.do?vitaminId=2000145,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_PC방의 무한 변신 카페인가 음식점인가.pdf,다운완료
pdf테이블.csv,154,부동산,내집마련의 첫걸음 주택청약,손은경,2020-04-13,3541,/kbresearch/vitamin/reportView.do?vitaminId=2000120,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_내집마련의 첫걸음 주택청약.pdf,다운완료
pdf테이블.csv,155,해외경제,일본의 공적연금과 노후준비,한보화,2020-04-08,3282,/kbresearch/vitamin/reportView.do?vitaminId=2000101,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_일본의 공적연금과 노후준비.pdf,다운완료
pdf테이블.csv,156,경영환경,"지속가능연계대출, 착한 기업에 착한 대출 ",김동우,2020-04-08,3779,/kbresearch/vitamin/reportView.do?vitaminId=2000100,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_속가능연계대출  착한기업에 착한대출.pdf,다운완료
pdf테이블.csv,157,경영환경,"멘탈 헬스케어, 어디까지 왔는가 ",김도연,2020-04-01,4147,/kbresearch/vitamin/reportView.do?vitaminId=2000092,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_멘탈 헬스케어  어디까지 왔는가.pdf,다운완료
pdf테이블.csv,158,자산관리,연령대별로 어떤 금융상품을 보유하고 있는가,김진성,2020-04-01,12726,/kbresearch/vitamin/reportView.do?vitaminId=2000079,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_연령대별로 어떤 금융상품을 보유하고 있는가.pdf,다운완료
pdf테이블.csv,159,자산관리,생활 속의 배상책임,박완수,2020-03-04,1812,/kbresearch/vitamin/reportView.do?vitaminId=2000071,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민(20-17)_20200304_생활 속의 배상책임 보험.pdf,다운완료
pdf테이블.csv,160,산업분석,AR(증강현실) 시장의 성장과 금융권 활용 가능성,김회민,2020-03-02,3450,/kbresearch/vitamin/reportView.do?vitaminId=2000070,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민(20-16)_20200302_AR 시장의 성장과 금융권 활용 가능성_수정.pdf,다운완료
pdf테이블.csv,161,경영환경,"초(超)개인화, 0.1명 단위로 세그멘테이션 하다",권세환,2020-02-26,6588,/kbresearch/vitamin/reportView.do?vitaminId=2000059,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']","KB지식비타민(2020-15)_20200226_초개인화, 0.1명 단위로 세그멘테이션 하다(권세환).pdf",다운완료
pdf테이블.csv,162,기타,드라마 '사랑의 불시착'에서 본 북한경제 생활상,손광수,2020-02-24,3039,/kbresearch/vitamin/reportView.do?vitaminId=2000018,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",드라마 사랑의 불시착에서 본 북한경제 생활상.pdf,다운완료
pdf테이블.csv,163,부동산,종합부동산세제의 변화와 향후 전망,김태환,2020-02-19,2414,/kbresearch/vitamin/reportView.do?vitaminId=2000069,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민(20-13)_20200219_종합부동산세제의 변화와 향후 전망.pdf,다운완료
pdf테이블.csv,164,거시/경제,글로벌 저축의 역설과 금융시장,최진호,2020-02-10,3618,/kbresearch/vitamin/reportView.do?vitaminId=2000017,"['코로나19 이후 주요국 고용과 경기회복 경로', '구매관리자지수의 이해와 활용 - 미국, 유럽, 중국의 예를 중심으로', '코로나19 이후 한국경제의 양극화 심화와 과제']",글로벌 저축의 역설과 금융시장.pdf,다운완료
pdf테이블.csv,165,부동산,"10대부터 90대까지가 수험생?!, '부동산 관련 자격증'",정종훈,2020-02-05,2039,/kbresearch/vitamin/reportView.do?vitaminId=2000058,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']","KB지식비타민(20-09)_20200205_10대부터 90대까지 수험생!, '부동산 관련 자격증'(정종훈)_수정본.pdf",다운완료
pdf테이블.csv,166,자산관리,어린이보험의 이해와 가입 Tip,이경식,2020-01-29,1632,/kbresearch/vitamin/reportView.do?vitaminId=2000060,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민(20-07)_20200129_어린이보험의 이해와 가입팁(이경식).pdf,다운완료
pdf테이블.csv,167,부동산,"4차 산업혁명의 인프라, 공간정보산업의 미래",류석재,2020-01-22,2643,/kbresearch/vitamin/reportView.do?vitaminId=2000057,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']","KB지식비타민(20-06)_20200122_4차 산업혁명의 인프라, 공간정보산업의 미래(류석재).pdf",다운완료
pdf테이블.csv,168,산업분석,윤곽이 드러난 현대차그룹의 차세대 모빌리티 전략,채희근,2020-01-08,2479,/kbresearch/vitamin/reportView.do?vitaminId=2000068,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민(20-02)_20200108_윤곽이 드러난 현대차그룹 차세대 모빌리티 전략(대외용).pdf,다운완료
pdf테이블.csv,169,경영환경,착한 스타트업 `소셜벤처` 생태계와 지원 현황,강서진,2020-01-02,4548,/kbresearch/vitamin/reportView.do?vitaminId=2000012,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",착한 스타트업 `소셜벤처` 생태계와 지원 현황.pdf,다운완료
pdf테이블.csv,170,경영환경,디지털로 사람을 치료한다 : 디지털 테라퓨틱스,장경석,2019-12-30,2704,/kbresearch/vitamin/reportView.do?vitaminId=2000015,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",디지털로 사람을 치료한다-디지털테라퓨틱스.pdf,다운완료
pdf테이블.csv,180,해외경제,"불야성 중국, 야간경제 활성화로 소비에 불지핀다 ",이정진,2019-12-23,2242,/kbresearch/vitamin/reportView.do?vitaminId=2000016,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']","불야성 중국, 야간경제 활성화로 소비에 불지핀다.pdf",다운완료
pdf테이블.csv,181,기타,북한의 모바일 결제어플 울림1.0,손광수,2019-12-23,1959,/kbresearch/vitamin/reportView.do?vitaminId=2000013,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",북한의 모바일 결제어플 울림1.0.pdf,다운완료
pdf테이블.csv,182,기타,"1만년이 걸릴 연산을 200초 만에, 다가오는 양자컴퓨터 시대",심경석,2019-12-18,1440,/kbresearch/vitamin/reportView.do?vitaminId=2000014,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",1만년이 걸릴 연산을 200초 만에_ 다가오는 양자컴퓨터 시대.pdf,다운완료
pdf테이블.csv,183,마케팅,뷰티 패션문화를 주도하는 나노인플루언서,오현정,2019-12-16,2512,/kbresearch/vitamin/reportView.do?vitaminId=2000011,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",뷰티 패션문화를 주도하는 나노인플루언서.pdf,다운완료
pdf테이블.csv,184,해외경제,사무라이와 쇼군에 가부키까지! 초저금리 시대 부각되는 일본 채권시장,한보화,2019-12-09,1611,/kbresearch/vitamin/reportView.do?vitaminId=2000009,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",사무라이와 쇼군에 가부키까지! 초저금리 시대 부각되는 일본 채권시장.pdf,다운완료
pdf테이블.csv,185,부동산,아파트 재건축 이주세대 분석과 전세시장 영향,김태환,2019-12-09,1482,/kbresearch/vitamin/reportView.do?vitaminId=1003879,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_아파트 재건축 이주세대 분석과 전세시장 영향.pdf,다운완료
pdf테이블.csv,186,자산관리,주택화재보험 개념 및 가입 체크리스트,박완수,2019-12-02,1672,/kbresearch/vitamin/reportView.do?vitaminId=2000010,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",주택화재보험 개념 및 가입 체크리스트.pdf,다운완료
pdf테이블.csv,187,부동산,"이제는 주택도 100세 시대, ‘장수명 주택’",정종훈,2019-12-02,2055,/kbresearch/vitamin/reportView.do?vitaminId=1003877,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20191021_이제는 주택도 100세 시대 / '장수명 주택'(정종훈).pdf,다운완료
pdf테이블.csv,188,산업분석,"덤벨이코노미, 밀레니얼과 함께 성장하는 체력단련장업",이택수,2019-11-27,3479,/kbresearch/vitamin/reportView.do?vitaminId=1003876,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",덤벨이코노미 / 밀레니얼과 함께 성장하는 체력단련장업.pdf,다운완료
pdf테이블.csv,189,경영환경,유병자보험과 간편심사,이경식,2019-11-25,2286,/kbresearch/vitamin/reportView.do?vitaminId=1003875,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_유병자보험과 간편심사(이경식).pdf,다운완료
pdf테이블.csv,190,부동산,부동산 가치평가 방식과 활용,류석재,2019-11-20,4445,/kbresearch/vitamin/reportView.do?vitaminId=1003874,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_부동산 가치평가 방식과 활용 (외부용).pdf,다운완료
pdf테이블.csv,191,경영환경,제론테크(Gerontech)와 스마트리빙,박성수,2019-11-18,3534,/kbresearch/vitamin/reportView.do?vitaminId=1003873,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_20191007_제론테크와 스마트리빙.pdf,다운완료
pdf테이블.csv,192,마케팅,"스토리로 말하는 캐릭터 마케팅, 펭하(펭수하이)~",권세환,2019-11-13,3976,/kbresearch/vitamin/reportView.do?vitaminId=1003871,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_스토리로 말하는 캐릭터 마케팅 / 펭하~(권세환).pdf,다운완료
pdf테이블.csv,193,산업분석,중국 공유 자전거 업체들의 몰락이 주는 교훈,채희근,2019-11-04,2568,/kbresearch/vitamin/reportView.do?vitaminId=1003868,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_중국 공유자전거 업체들의 몰락이 주는 교훈.pdf,다운완료
pdf테이블.csv,194,거시/경제,미국의 장단기 금리 역전과 위기 가능성,이승훈,2019-10-31,2831,/kbresearch/vitamin/reportView.do?vitaminId=1003867,"['코로나19 이후 주요국 고용과 경기회복 경로', '구매관리자지수의 이해와 활용 - 미국, 유럽, 중국의 예를 중심으로', '코로나19 이후 한국경제의 양극화 심화와 과제']",KB지식비타민_20190904_미국의 장단기 금리 역전과 위기 가능성.pdf,다운완료
pdf테이블.csv,195,산업분석,"스마트 양식, 고갈되고 있는 수산자원의 대안",장경석,2019-10-28,2627,/kbresearch/vitamin/reportView.do?vitaminId=1003866,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_20190930_스마트....pdf,다운완료
pdf테이블.csv,196,해외경제,중국 왕롄(Nets-Union)과 은롄(Union-pay)에 대한 이해,이정진,2019-10-14,3356,/kbresearch/vitamin/reportView.do?vitaminId=1003863,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",중국 왕롄과 인롄에 대한 이해.pdf,다운완료
pdf테이블.csv,197,경영환경,기업의 인재 영입과 온보딩 트렌드,최지현,2019-10-07,3417,/kbresearch/vitamin/reportView.do?vitaminId=1003862,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_기업의 인재 영입과 온보딩 트렌드.pdf,다운완료
pdf테이블.csv,198,해외경제,"동경의 대상, 동경의 타워맨션",한보화,2019-09-30,2449,/kbresearch/vitamin/reportView.do?vitaminId=1003861,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_동경의 대상 / 동경의 타워맨션.pdf,다운완료
pdf테이블.csv,199,자산관리,실손보험의 특징 및 시장 이슈,박완수,2019-09-23,3193,/kbresearch/vitamin/reportView.do?vitaminId=1003853,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_실손의료보험특징 및 시장이슈.pdf,다운완료
pdf테이블.csv,200,산업분석,"1차산업에서 4차산업으로 진화하는 농업, 스마트팜",김동우,2019-09-16,5415,/kbresearch/vitamin/reportView.do?vitaminId=1003852,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_1차산업에서 4차산업으로 진화하는 농업 / 스마트팜.pdf,다운완료
pdf테이블.csv,201,부동산,경리단길을 통해 본 핫플레이스의 성장과 쇠퇴,김태환,2019-09-10,4256,/kbresearch/vitamin/reportView.do?vitaminId=1003848,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_경리단길을 통해 본 핫플레이스의 성장과 쇠퇴.pdf,다운완료
pdf테이블.csv,202,마케팅,디지털 마케팅에 Fun Tech를 더하다,권세환,2019-09-02,6758,/kbresearch/vitamin/reportView.do?vitaminId=1003845,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_20190731_디지털 마케팅에 Fun Tech를 더하다(권세환).pdf,다운완료
